duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0.0,0.5,0.35,0.875,9.012098716328709e-07,0.0045586816014973825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.01568627450980392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8188976377952756,1.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
0.0,0.5,0.3833333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403921568627451,0.011764705882352941,1.0,1.0,0.0,0.0,0.03,0.06,0.0,1.0,0.07086614173228348,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21764705882352942,0.00784313725490196,0.0,0.0,1.0,1.0,0.04,0.08,0.0,0.5354330708661418,0.015748031496062992,0.04,0.08,0.01,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.35,0.875,7.256835303555385e-07,0.004474600064340655,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.01,0.0,0.0
0.0,0.5,0.35,0.875,8.514337450019856e-07,0.014407188605855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.25,0.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40980392156862744,0.021568627450980392,1.0,1.0,0.0,0.0,0.06,0.06,0.0,1.0,0.047244094488188976,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0
2.3922300368403424e-05,0.5,0.7833333333333333,0.875,3.3454796688231868e-06,0.0011990758342350773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20866141732283466,0.6574803149606299,0.59,0.09,0.02,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980392156862745,0.029411764705882353,1.0,1.0,0.0,0.0,0.06,0.07,0.0,1.0,0.06299212598425197,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.03333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19803921568627453,0.00196078431372549,1.0,1.0,0.0,0.0,0.02,0.05,0.0,1.0,0.003937007874015748,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,5.737353543244149e-07,0.0006689965782470096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013725490196078431,0.013725490196078431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2637795275590551,1.0,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
0.0,0.5,0.11666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,1.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.09,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411764705882353,0.00392156862745098,1.0,1.0,0.0,0.0,0.02,0.06,0.0,0.07874015748031496,0.007874015748031496,0.14,0.24,0.05,0.0,0.33,1.0,0.05,0.0
0.0,1.0,0.16666666666666666,0.875,1.0741164167717357e-07,0.0002595560494838125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7795275590551181,0.78,0.01,0.01,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941176470588237,0.023529411764705882,1.0,1.0,0.0,0.0,0.11,0.06,0.0,1.0,0.027559055118110236,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.9166666666666666,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.89,0.88,0.0,0.0,0.0,0.88,1.0
0.0,0.5,0.35,0.875,8.540535411404532e-07,0.0015354019828619893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.01764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.03333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4019607843137255,0.0058823529411764705,1.0,1.0,0.0,0.0,0.02,0.07,0.0,1.0,0.011811023622047244,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.21666666666666667,0.875,2.703629614898613e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607843137254902,0.2607843137254902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5236220472440944,0.53,0.01,0.53,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980392156863,0.0,0.05,0.0,0.93,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.0,0.92,1.0
0.0,0.5,0.3,0.875,8.750119102481944e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20866141732283466,1.0,0.0,1.0,0.13,0.0,0.02,0.0,0.0
0.0,0.0,0.2,0.875,2.0958369107741185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862745098039216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.28346456692913385,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0
2.3922300368403424e-05,0.5,0.7166666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392156862745098,0.00392156862745098,0.79,0.67,0.21,0.33,0.04,0.38,0.0,1.0,0.007874015748031496,0.01,0.11,0.28,0.0,0.22,0.67,0.06,0.33
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2803921568627451,0.01568627450980392,1.0,1.0,0.0,0.0,0.06,0.06,0.0,1.0,0.031496062992125984,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,5.999333157090914e-07,0.0011003714210510924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.25,0.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,5.370582083858679e-07,0.02420817126312403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.01764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.31496062992125984,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.13333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49411764705882355,0.03333333333333333,1.0,1.0,0.0,0.0,0.07,0.06,0.0,1.0,0.011811023622047244,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,8.357149681711797e-07,0.0021312841809727136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.043137254901960784,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.1062992125984252,1.0,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0
0.0,0.5,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4823529411764706,0.029411764705882353,1.0,1.0,0.0,0.0,0.06,0.06,0.0,1.0,0.05905511811023622,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,7.96418026094165e-07,0.005044892229403679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.17,0.7598425196850394,0.7440944881889764,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.26666666666666666,0.875,2.357816524620883e-08,0.0011588629251601205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15748031496062992,0.027559055118110236,0.02,0.07,0.02,0.38,0.0,0.0,0.0,0.0
0.0,0.5,0.016666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5509803921568628,0.03137254901960784,1.0,1.0,0.0,0.0,0.06,0.06,0.0,1.0,0.06299212598425197,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,9.326474252944827e-07,0.004156552510747814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.011764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.29,0.6456692913385826,1.0,1.0,0.0,0.01,0.03,0.0,0.0,0.01,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17254901960784313,0.03137254901960784,1.0,1.0,0.0,0.0,0.19,0.06,0.0,1.0,0.003937007874015748,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,0.16666666666666666,0.875,1.1527103009257652e-07,0.00026686748749744097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137254901960784,0.4137254901960784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2803921568627451,0.025490196078431372,0.0,0.0,1.0,1.0,0.1,0.06,0.0,1.0,0.11023622047244094,0.11,0.05,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.35,0.875,7.833190454018267e-07,0.04559047173398064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027450980392156862,0.027450980392156862,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.853595521745371,0.5,0.8833333333333333,0.25,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3031496062992126,0.003937007874015748,0.03,0.12,0.08,0.0,0.0,0.0,0.08,0.5
0.0,0.5,0.7833333333333333,0.875,1.571877683080589e-08,0.00044965343783815397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013725490196078431,0.0,0.0,0.0,0.38,0.0,0.12,1.0,0.0,0.44881889763779526,0.6496062992125984,0.51,0.1,0.01,0.01,0.0,0.01,0.03,0.0
9.56892014736137e-05,0.5,0.8833333333333333,0.125,0.0,5.48357851022139e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5078740157480315,0.0,0.01,0.05,0.01,0.0,0.0,0.0,0.01,1.0
0.0,0.5,0.9166666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503921568627451,0.00392156862745098,0.0,0.0,1.0,1.0,0.01,0.07,0.0,1.0,0.007874015748031496,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.03333333333333333,1.0,1.0,0.0,0.0,0.18,0.06,0.0,1.0,0.07480314960629922,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,9.588453866791592e-07,0.014929956423829438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06692913385826771,0.011811023622047244,0.22,0.28,0.06,0.0,0.06,0.0,0.22,1.0
0.0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549019607843138,0.03529411764705882,1.0,1.0,0.0,0.0,0.07,0.06,0.0,1.0,0.07086614173228348,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0
7.176690110521027e-05,0.5,0.3,0.875,0.005749454381607732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08661417322834647,0.2795275590551181,0.3,0.09,0.3,0.03,0.0,0.0,0.0,0.0
0.36924070618630683,1.0,0.6333333333333333,0.875,3.7987044007780896e-07,0.00038385049571549733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.00196078431372549,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.003937007874015748,0.01,0.84,1.0,0.0,0.0,0.0,0.0,0.0
0.05774843308932587,1.0,0.6333333333333333,0.875,3.824902362162766e-07,0.00038385049571549733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,1.0,0.0,0.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2019607843137255,0.03333333333333333,0.0,0.0,1.0,1.0,0.17,0.08,0.0,1.0,0.06692913385826771,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.16666666666666666,0.875,1.1789082623104417e-07,0.0001645073553066417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15490196078431373,0.31176470588235294,0.0,0.0,0.0,0.0,0.99,0.03,0.01,1.0,0.9763779527559056,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.8833333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12941176470588237,0.03137254901960784,1.0,1.0,0.0,0.0,0.25,0.06,0.0,1.0,0.14173228346456693,0.15,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686274509803921,0.029411764705882353,1.0,1.0,0.0,0.0,0.05,0.06,0.0,1.0,0.051181102362204724,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,6.182718886783649e-07,0.0013050916854326908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22440944881889763,1.0,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
0.0,0.5,0.9666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22156862745098038,0.027450980392156862,1.0,1.0,0.0,0.0,0.13,0.05,0.0,1.0,0.007874015748031496,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22549019607843138,0.00196078431372549,1.0,1.0,0.0,0.0,0.02,0.06,0.0,1.0,0.011811023622047244,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,6.759074037246532e-07,0.04160208229754628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.984251968503937,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.00023922300368403425,0.5,0.7166666666666667,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.48,0.47,0.0,0.0,0.0,0.47,1.0
0.0,0.5,0.35,0.875,4.925216740319178e-07,0.0491694206416518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15354330708661418,1.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.00784313725490196,1.0,1.0,0.0,0.0,0.56,0.33,0.0,1.0,0.04330708661417323,0.05,0.05,0.01,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.2833333333333333,0.875,3.1306563854688395e-06,0.008952855847688124,0.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.452755905511811,0.051181102362204724,0.12,0.05,0.01,0.0,0.02,0.0,0.07,0.0
0.0,0.5,0.7833333333333333,0.875,2.598837769359907e-06,0.0012027315532418916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5708661417322834,0.6653543307086615,0.68,0.03,0.01,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.8666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588235294117647,0.027450980392156862,1.0,1.0,0.0,0.0,0.06,0.06,0.0,1.0,0.05511811023622047,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,8.121368029249709e-07,0.0009322083467376363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.01568627450980392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18110236220472442,0.610236220472441,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
0.00014353380221042054,0.5,0.7833333333333333,0.875,6.803610571600482e-06,0.00121004299125552,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2283464566929134,0.6377952755905512,0.56,0.22,0.02,0.01,0.02,0.0,0.0,0.05
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34901960784313724,0.047058823529411764,1.0,1.0,0.0,0.0,0.14,0.05,0.0,1.0,0.09448818897637795,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,6.575688307553797e-07,0.007241979352499049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8740157480314961,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.016666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313725490196078,0.00980392156862745,1.0,1.0,0.0,0.0,0.02,0.05,0.0,1.0,0.01968503937007874,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.3,0.875,1.959607511573801e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5590551181102362,0.12598425196850394,0.2,0.03,0.2,0.06,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,4.139277898778884e-07,0.14126794958032346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4843137254901961,0.0196078431372549,1.0,1.0,0.0,0.0,0.04,0.05,0.0,1.0,0.03937007874015748,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.01568627450980392,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.031496062992125984,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.2,0.875,2.0958369107741185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.003937007874015748,0.24015748031496065,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0
0.0,0.5,0.13333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2450980392156863,0.029411764705882353,1.0,1.0,0.0,0.0,0.13,0.06,0.0,1.0,0.05905511811023622,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,5.999333157090914e-07,0.0024932003626473255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.021568627450980392,0.0,0.0,0.0,0.0,1.0,0.0,0.17,0.9921259842519685,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.14,0.15
